x1,x2
59.67204088,-13.26777164
55.13861413,-13.00394413
38.30378611,-21.23173485
46.49096425,-20.29064997
49.37762081,-22.29145241
53.67413905,-29.45181481
53.86701914,-22.94032818
37.42109036,-10.12438701
31.49784834,-2.303103243
46.42077126,-21.23220138
40.1793771,-20.02517043
61.18759385,-16.35970022
48.78950108,-15.97805933
57.27796199,-14.45271352
52.85079525,-10.4574634
43.00244234,-13.34472964
63.23994594,-17.0096345
41.16377579,-20.05742709
41.04757388,-6.780230364
50.10666897,-17.12906167
27.64102921,-5.934996685
42.58831477,-22.27397423
32.33024711,-15.19108647
46.22083217,-13.92348684
46.81252202,-13.84984773
48.81449226,-12.7653489
41.39142819,-24.67847907
46.83017861,-18.99801808
58.07420967,-31.23494947
35.78945652,-4.096943186
47.57189225,-10.05137546
37.43550412,1.715732117
33.18187969,-20.76939359
32.15858837,-22.61215661
38.51806039,-9.589665109
54.94506939,-11.93527859
25.93502492,-2.875765848
36.7721565,-16.657929
37.94831864,-40.58970648
57.66147573,-13.54203829
55.70326827,-12.49662461
30.31005449,-20.42216235
31.21289122,-6.412912818
42.78121198,-4.879202805
47.64027392,-18.54719662
50.63039564,-8.149811957
42.43810366,-13.79135724
48.49952636,-12.95006087
41.64616362,-25.76034523
31.50863031,-12.19914743
39.23601146,-3.819407219
41.21379352,-3.076387643
29.31984485,-11.74972634
32.35013725,4.595349094
34.41121151,-13.05464582
40.20831147,-24.32578415
58.22755263,-4.210548692
24.07373943,-16.03345076
36.14285345,-15.12576069
42.42298281,-19.41769673
35.02166844,-28.95879356
34.48672942,-18.66062048
36.42580912,-12.04741187
47.44262916,-18.44077762
57.90407345,-14.59367974
37.03975568,-14.97718481
4.649961505,-16.10479824
46.24049381,-23.16004717
41.20553809,-19.84550871
45.40525881,-7.615826233
32.90313975,-10.86070686
36.08435249,-27.2078942
35.96005319,-28.61384531
47.81285923,13.12099515
26.40940152,-20.49329489
27.27594629,-20.14922882
51.51766132,-1.618099202
26.47939645,-5.295500753
48.88297357,-12.11960748
43.84276338,-27.69099083
33.69359298,-29.72334821
40.30129062,-12.03774323
36.97988935,-15.84405268
41.84199203,-7.079621977
52.55697208,-25.03284582
41.25495268,-23.41926181
51.91919818,-3.13758259
51.06639762,-17.28501085
35.0841492,-19.47489517
36.40474809,-22.2268257
28.1218222,0.51670659
41.49753195,-15.73814484
37.01855412,-7.05174454
42.32295154,-15.89585069
47.06158262,-17.00354825
27.38837204,-8.650838717
53.86598372,-13.66776259
45.08287428,-15.6517819
45.24036605,-27.21273645
60.22753965,-21.02817912
38.16439101,-28.54679203
56.27538587,-26.87770642
45.18159261,-5.787659366
31.40020244,-7.593186421
28.87224726,-13.80987238
28.11930202,-22.44697846
33.62620844,-21.68974274
39.39239968,-18.9135922
47.53965611,-5.761007725
55.17924089,-9.008971302
29.79580016,-27.21408884
34.27234753,-11.80468546
42.34174706,-13.68472739
24.25663943,-15.70822277
44.14149444,-20.55476235
36.62589681,-10.91988154
35.50887324,-12.49425166
41.27059669,-4.351121682
35.31556003,2.420515955
23.89117133,-19.43086614
29.82876313,-6.305709787
49.52683925,-15.83859565
37.54590022,-32.86734519
32.48107476,-10.57583053
32.94776569,-26.83890177
38.70849699,-32.08924244
39.78840776,-21.94749617
37.40971755,3.980982479
23.71055552,-21.57994513
32.00351587,-9.855548471
41.01565012,-29.61561778
46.074364,4.020431649
30.19225405,-27.4161584
28.95892066,-10.68500533
42.88815178,-28.0831238
40.85625578,-17.934871
36.03982663,-22.99617468
43.48487487,-20.36527012
21.43296334,-39.69094521
21.8104377,-22.22421026
38.90218756,-32.11718456
29.41763274,-22.34630262
33.47230967,-32.21797794
19.90791948,-34.90870672
44.35037503,-13.57690099
33.85324968,-21.9961394
34.57940485,-23.10700214
31.92313609,-20.02628495
64.74637272,-21.9464382
41.01319183,-13.09342019
44.77790383,-26.66130444
39.98006742,-20.20276462
31.89184192,-8.578682329
41.30431526,-15.97420696
30.79986909,-20.76446335
40.75562489,-27.04735429
23.41917635,-13.79366758
39.17167546,-23.7159399
46.69286725,-13.0669348
39.50987451,-28.81951667
34.91656266,-23.68066337
37.42351437,-20.42216571
28.88598352,-10.85777748
37.97469061,-22.63372162
40.00448092,-28.73809057
39.52789232,-10.93280274
31.21296856,-2.826585606
25.88011801,-22.55353284
49.35671434,-22.40289617
14.19506477,-44.24106452
31.77677527,-16.66547352
49.25079673,-32.98915426
35.38174167,-26.6520429
27.1032867,-29.65240391
40.80070906,-31.69754626
19.68542281,-26.03927028
41.00156838,-8.529374756
32.43339825,-26.60946642
35.06177014,-14.25643246
41.68892226,-12.94576981
51.59718658,-21.35386171
34.18792536,-8.965435636
49.96989069,-4.777799384
34.2344012,-26.51903319
23.24996697,-10.94078746
37.94270342,-33.03289875
31.85664654,-12.06943389
41.58315094,-2.134051279
16.05935374,-13.9733934
22.55563265,-16.06327013
52.72545924,-9.959014228
54.36552512,-35.22919061
58.3969461,-6.747955209
33.95953957,-29.09767567
36.84265528,-23.42805212
30.85197522,-17.8031102
29.06410898,-26.17371018
40.5119215,-26.412774
17.42556548,-12.72242692
20.5587413,-28.83275991
45.67308056,-23.58679286
32.7601418,-28.16417477
31.04788702,-37.03573502
11.65541515,-2.177986799
45.69178735,-11.09644004
43.19734651,-27.64428958
42.75868846,-6.898430786
20.18419688,-32.84040628
30.49201344,-23.88715545
46.12063362,-24.11120718
28.46258092,-14.0517553
38.28495708,-29.58717872
24.94748984,-10.85378458
37.97028764,-23.67528727
33.67549843,-54.34400407
37.19878365,-37.15158987
49.43650498,-23.59580127
61.35285697,-39.55940507
35.08262986,-25.57682235
45.81152392,-34.97659217
19.87174107,-7.768683343
40.27361466,-41.13207651
25.17344794,-28.51556817
26.94474579,-25.50000662
40.97747028,-31.34813049
50.39167012,-17.05497401
36.80202669,-34.09508977
37.5014669,-13.27727175
23.56470698,-17.14569367
33.68662401,-26.85745003
38.26872741,0.483904977
20.64367847,-42.11411147
44.14266576,-25.68634632
49.85829783,-23.94972379
49.33002937,-15.36976665
51.86402069,-23.49562702
32.01292218,-27.71858712
42.48523661,-27.24674861
53.18057882,-18.46701868
34.09431912,-23.28073655
31.12678929,-32.68425649
33.25510118,-23.95637202
27.05236594,-21.93137762
37.33613867,-34.98735029
45.81061045,-20.85933222
46.88529444,-46.40397162
50.72756058,-36.87254904
44.49227488,-19.2666289
68.29923723,-23.27578024
56.50613526,-24.19695759
54.42279576,-22.73627845
38.91141256,-32.72999486
32.02467805,-40.10091575
45.9677406,-22.95238771
36.01859523,-7.992917959
66.27400369,-15.47401301
46.57983152,-24.45700213
46.50247211,-14.7969886
36.29339829,-8.051914281
35.62393686,-32.21926385
41.70424858,-28.93667662
37.97370484,-42.9712466
52.50299027,-21.1569828
60.72140174,-18.85122524
29.81670077,-14.20524562
46.65531497,-22.71919682
35.68938534,-21.30929182
37.62393951,-30.53686783
40.89607168,-17.36317068
61.32785635,-34.76058358
36.46204232,-24.78848509
18.99769473,-27.18775592
23.88229136,-10.16445676
45.00097486,-11.65554618
49.97265664,-6.079851379
51.97851742,-28.54021893
46.62559482,-11.87803845
28.98163652,-19.39428603
56.12646394,-21.59844136
42.32334752,-4.042109259
57.58829476,-41.0450608
61.52540018,-36.1923853
43.52284961,-29.03700274
39.11321202,-35.21200832
38.5446079,-45.46035909
40.9177627,-29.59396247
41.2157605,-13.47580056
42.38409506,-17.93638135
38.04387384,-38.76575834
35.39831268,-35.35768957
34.25560984,-19.82356603
59.84024664,-15.62231716
49.97951756,-28.76104071
68.256318,-23.94620924
40.39062268,-31.19062893
26.2196447,-15.67083561
20.97156628,-10.00795321
38.26539028,-10.80390195
32.31485949,-32.8821427
30.32076566,-10.61148228
18.52752884,-18.3181314
46.96702674,-9.111213158
52.28476832,-20.86985788
46.35734604,-18.40140104
32.94184826,-20.91469074
29.13565355,-25.38814859
29.63045652,-31.48783484
46.67496955,-29.90302354
36.31339166,-27.32222477
48.41196727,-15.80968043
45.42822874,-8.929015329
47.71339745,-5.34738652
40.99822343,-20.34378243
46.91759517,-32.55667386
29.95127854,-39.94427581
53.16801673,-10.61739416
43.66212569,-26.3010889
42.21310069,-41.98608306
34.3052157,-33.60579113
62.33037678,-8.338864049
51.38860315,-6.763320977
56.03983146,-22.18061311
57.87011147,-29.53269251
48.60954812,-10.84414643
44.9499846,-22.13665003
49.8259565,-6.98723842
49.12009703,-0.871179788
38.53132922,-31.5776786
29.46538231,-18.7286524
36.22638579,-15.42630712
58.87174815,-17.21451387
51.94104563,-27.02015607
44.28387254,-23.08409019
48.36003361,-24.09479744
38.88913847,-32.28375614
58.63450732,-11.22901528
30.63350855,-13.68609806
26.9508233,-19.75776247
51.56823074,-25.85410128
61.9236286,-22.87733963
39.9599319,-22.87997438
37.87844687,-31.94681076
52.3750801,-21.74191683
47.77436071,-6.000766158
50.45065635,-11.9501031
49.6928559,-17.17583052
59.57981491,-24.59434979
31.23124086,-24.28896353
47.03026851,-7.566840378
